web-scraper-order,web-scraper-start-url,link,link-href
1589873061-1023,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Trump takes aim at Fauci, as GOP views of the expert quickly sour",https://www.washingtonpost.com/politics/2020/05/13/republicans-are-increasingly-turning-against-fauci/
1589873061-957,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Supreme Court says victims of al-Qaeda bombings entitled to billions in punitive damages,https://www.washingtonpost.com/politics/courts_law/supreme-court-says-victims-of-al-qaeda-bombings-entitled-to-billions-in-punitive-damages/2020/05/18/05d99778-9909-11ea-ac72-3841fcc9b35f_story.html
1589873061-1121,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump says coronavirus will disappear without a vaccine. Fauci has said the opposite.,https://www.washingtonpost.com/politics/2020/05/08/trump-says-coronavirus-will-disappear-without-vaccine-fauci-has-said-opposite/
1589873061-1096,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Technology 202: Former Google CEO Eric Schmidt takes on new role in coronavirus response,https://www.washingtonpost.com/politics/the-technology-202-former-google-ceo-eric-schmidt-takes-on-new-role-in-coronavirus-response/2020/05/11/750f76f1-bc54-434c-af49-9ffe487bf50c_story.html
1589873061-1114,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Confronted with horrendous jobs report, White House and congressional Democrats aren’t even talking",https://www.washingtonpost.com/us-policy/2020/05/09/confronted-with-horrendous-jobs-report-white-house-congressional-democrats-arent-even-talking/
1589873061-1084,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Power Up: Trump wants a ‘transition to greatness.’ But Americans still fear the risks of reopening.,https://www.washingtonpost.com/politics/power-up-trump-wants-a-transition-to-greatness-but-americans-still-fear-the-risks-of-reopening/2020/05/12/a8213a4d-b2e2-48ce-82ab-b02d3b3ed732_story.html
1589873061-960,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Despite Eric Trump’s rhetoric, social distancing measures might hurt Democrats more than his father",https://www.washingtonpost.com/politics/2020/05/18/despite-eric-trumps-rhetoric-social-distancing-measures-might-hurt-democrats-more-than-his-father/
1589873061-1111,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump attacks decision to add in-person voting center in California House race,https://www.washingtonpost.com/politics/trump-attacks-decision-to-add-in-person-voting-center-in-california-house-race/2020/05/09/6c1d1f92-922d-11ea-9e23-6914ee410a5f_story.html
1589873061-1086,https://www.washingtonpost.com/politics/?nid=top_nav_politics,A listener’s guide to the Supreme Court battle over Trump’s tax returns and business records,https://www.washingtonpost.com/politics/courts_law/a-listeners-guide-to-the-supreme-court-battle-over-trumps-tax-returns-and-business-records/2020/05/11/54070184-93d1-11ea-91d7-cf4423d47683_story.html
1589873061-958,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The false security of coronavirus death demographics,https://www.washingtonpost.com/politics/2020/05/18/false-security-coronavirus-death-demographics/
1589873061-1063,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"House Democrats introduce coronavirus rescue bill that would direct more than $3 trillion to states, individuals, health systems",https://www.washingtonpost.com/us-policy/2020/05/12/house-democrats-coronavirus-3-trillion/
1589873061-956,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump’s stunning claim that he’s taking hydroxychloroquine could trigger a cascade of negative effects,https://www.washingtonpost.com/politics/2020/05/18/trumps-stunning-claim-that-hes-taking-hydroxychloroquine-could-trigger-cascade-negative-effects/
