web-scraper-order,web-scraper-start-url,link,link-href
"1589912241-5076","https://www.usnews.com/news/national-news","U.S. Nears 70,000 Coronavirus Deaths","https://www.usnews.com/news/health-news/articles/2020-05-05/us-nears-70-000-coronavirus-deaths-as-california-moves-to-reopen-some-businesses"
"1589912241-4921","https://www.usnews.com/news/national-news","India Struggles With Social Distancing","https://www.usnews.com/news/best-countries/articles/2020-05-18/india-struggles-to-maintain-social-distancing-amid-coronavirus-pandemic"
"1589912241-4916","https://www.usnews.com/news/national-news","FBI: Pensacola Shooter Tied to Al-Qaida","https://www.usnews.com/news/national-news/articles/2020-05-18/fbi-pensacola-shooter-associated-with-al-qaida-meticulous-in-his-planning"
"1589912241-5020","https://www.usnews.com/news/national-news","Doctors Worry Over Empty Emergency Rooms","https://www.usnews.com/news/healthiest-communities/articles/2020-05-08/empty-emergency-rooms-worry-doctors-as-heart-attack-stroke-patients-delay-care"
"1589912241-4989","https://www.usnews.com/news/national-news","Kremlin Spokesman Hospitalized With Virus","https://www.usnews.com/news/world-report/articles/2020-05-12/kremlin-spokesman-dmitry-peskov-hospitalized-with-coronavirus"
"1589912241-5016","https://www.usnews.com/news/national-news","Virus Encroaches on Trump’s Inner Circle","https://www.usnews.com/news/economy/articles/2020-05-09/coronavirus-encroaches-on-donald-trumps-inner-circle"
"1589912241-5024","https://www.usnews.com/news/national-news","U.S. Virus Death Toll Climbs Past 75,000","https://www.usnews.com/news/health-news/articles/2020-05-08/california-begins-reopening-businesses-as-us-coronavirus-death-toll-climbs-past-75-000"
"1589912241-5062","https://www.usnews.com/news/national-news","Coronavirus Cases in Singapore Exceed 20K","https://www.usnews.com/news/world-report/articles/2020-05-06/coronavirus-cases-in-singapore-exceed-20k-highest-in-southeast-asia"
"1589912241-4956","https://www.usnews.com/news/national-news","Trump Breaks With Fauci on Schools","https://www.usnews.com/news/national-news/articles/2020-05-13/trump-counters-fauci-says-states-should-absolutely-reopen-schools"
"1589912241-5041","https://www.usnews.com/news/national-news","3.2M More Americans File Jobless Claims","https://www.usnews.com/news/economy/articles/2020-05-07/more-than-33-million-americans-have-filed-for-unemployment-during-coronavirus-pandemic"
"1589912241-5063","https://www.usnews.com/news/national-news","Photos: Trailers For Nurses","https://health.usnews.com/hospital-heroes/photos/nurses-treating-coronavirus-patients-self-isolate-to-protect-their-families"
"1589912241-5052","https://www.usnews.com/news/national-news","The Dangers Lockdowns Pose Across Africa","https://www.usnews.com/news/best-countries/articles/2020-05-06/food-and-income-insecurity-loom-over-africas-fight-against-the-coronavirus-pandemic"
"1589912241-4958","https://www.usnews.com/news/national-news","Study Ties 'Obamacare' to Fewer Cancer Deaths in Some States","https://www.usnews.com/news/business/articles/2020-05-13/study-ties-obamacare-to-fewer-cancer-deaths-in-some-states"
"1589912241-4967","https://www.usnews.com/news/national-news","U.S. Accuses China of Hacking Virus Research","https://www.usnews.com/news/national-news/articles/2020-05-13/us-accuses-china-of-hacking-coronavirus-research-undermining-vaccine-development"
