web-scraper-order,web-scraper-start-url,link,href
1589876024-690,https://www.foxnews.com/category/politics/foreign-policy,Trump threatens to cut funds to WHO for being 'China centric' on COVID-19,https://video.foxnews.com/v/6148013795001/
1589876024-623,https://www.foxnews.com/category/politics/foreign-policy,Cruz says coronavirus pandemic shows China is greatest geopolitical threat to US,https://www.foxnews.com/politics/cruz-coronavirus-pandemic-china-geopolitical-threat
1589876024-578,https://www.foxnews.com/category/politics/foreign-policy,Trump defends Pompeo after firing State Department watchdog: 'They're bothered he was having somebody walk his dog?',https://www.foxnews.com/politics/trump-defends-pompeo-after-firing-state-department-watchdog-theyre-bothered-he-was-having-somebody-walk-his-dog
1589876024-751,https://www.foxnews.com/category/politics/foreign-policy,'The Five' rips Chinese official pushing 'bogus' theory the US Army 'brought' coronavirus to China,https://www.foxnews.com/media/the-five-rips-chinese-official-pushing-bogus-theory-us-army-brought-coronavirus-to-china
1589876024-739,https://www.foxnews.com/category/politics/foreign-policy,"Pompeo rips China; says Beijing put 'countless lives at risk', pandemic 'repeatable' without transparency",https://www.foxnews.com/media/mike-pompeo-coronavirus-china-trump
1589876024-659,https://www.foxnews.com/category/politics/foreign-policy,"Exclusive: Sen. Marsha Blackburn, ‘China, you had the information, you lied. You need to be held to account for this.’",https://video.foxnews.com/v/6151134185001/
1589876024-656,https://www.foxnews.com/category/politics/foreign-policy,China ramping up espionage efforts in US amid scrutiny over COVID-19,https://video.foxnews.com/v/6151290095001/
1589876024-688,https://www.foxnews.com/category/politics/foreign-policy,"Pompeo says State Dept. has repatriated more than 50,000 US citizens since coronavirus breakout",https://www.foxnews.com/politics/pompeo-says-state-dept-has-repatriated-more-than-50000-us-citizens-since-coronavirus-breakout
1589876024-742,https://www.foxnews.com/category/politics/foreign-policy,Trump administration hits back after China kicks out US journalists amid coronavirus pandemic,https://www.foxnews.com/world/china-coronavirus-us-journalists-national-security-council
1589876024-661,https://www.foxnews.com/category/politics/foreign-policy,China ups its spy game on US soil as it bids to control coronavirus narrative,https://www.foxnews.com/us/china-spying-us-soil-coronavirus-narrative
1589876024-774,https://www.foxnews.com/category/politics/foreign-policy,Liz Cheney: 'My concerns remain' about Trump's peace deal with Taliban,https://www.foxnews.com/politics/liz-cheney-my-concerns-remain-about-trumps-peace-deal-with-taliban
1589876024-621,https://www.foxnews.com/category/politics/foreign-policy,Pompeo blasts China for suppressing coronavirus information as Trump says 'horrible mistake' was made,https://video.foxnews.com/v/6154049953001/
1589876024-709,https://www.foxnews.com/category/politics/foreign-policy,"North Korea rips Pompeo, says 'if the US bothers us, it will be hurt'",https://www.foxnews.com/world/north-korea-rips-pompeo-threatens-us
1589876024-605,https://www.foxnews.com/category/politics/foreign-policy,China issues lengthy rebuttal to top 24 COVID-19 'lies' told by United States,https://www.foxnews.com/world/china-issues-lengthy-rebuttal-to-top-24-covid-19-lies-told-by-united-states
1589876024-580,https://www.foxnews.com/category/politics/foreign-policy,Coronavirus pandemic: Qatar rolls out harsh penalty for not wearing masks,https://www.foxnews.com/world/coronavirus-pandemic-qatar-rolls-out-harsh-penalty-for-not-wearing-masks
1589876024-647,https://www.foxnews.com/category/politics/foreign-policy,"US may curb intelligence sharing with countries that criminalize homosexuality, report says",https://www.foxnews.com/politics/us-may-curb-intelligence-sharing-with-countries-that-criminalize-homosexuality-intel-chief-says
1589876024-769,https://www.foxnews.com/category/politics/foreign-policy,US conducts airstrike against Taliban days after signing peace deal,https://video.foxnews.com/v/6138642856001/
1589876024-764,https://www.foxnews.com/category/politics/foreign-policy,"Pompeo: Al Qaeda a 'shadow' of its former self, time to 'turn the corner' in Afghanistan",https://www.foxnews.com/media/sec-pompeo-al-qaeda-a-shell-of-its-former-self-time-to-turn-the-corner
1589876024-676,https://www.foxnews.com/category/politics/foreign-policy,Pompeo knocks WHO as White House halts funding: 'We need answers ... we need transparency',https://www.foxnews.com/media/mike-pompeo-world-health-organization-funding-coronavirus
1589876024-638,https://www.foxnews.com/category/politics/foreign-policy,"Pompeo preparing argument that US still 'participant' in Iran nuclear deal, in effort to restore UN sanctions",https://www.foxnews.com/politics/pompeo-us-participant-iran-nuclear-deal-argument
1589876024-750,https://www.foxnews.com/category/politics/foreign-policy,"3 American troops wounded in new Iraqi rocket attack, Pentagon says",https://www.foxnews.com/world/iraq-officials-new-rocket-attack-hits-base-housing-us-troops
1589876024-666,https://www.foxnews.com/category/politics/foreign-policy,Gen. Anthony Tata: Repercussions of China's coronavirus misinformation tantamount to accidentally detonating a nuclear bomb,https://www.foxnews.com/media/gen-anthony-tata-china-coronavirus-nuclear-bomb
1589876024-606,https://www.foxnews.com/category/politics/foreign-policy,Keane on future of relationship between US and China,https://video.foxnews.com/v/6155135601001/
1589876024-635,https://www.foxnews.com/category/politics/foreign-policy,Power play: US keeps pressure on Iran,https://video.foxnews.com/v/6152461244001/
1589876024-713,https://www.foxnews.com/category/politics/foreign-policy,Pompeo says China issuing inaccurate information on coronavirus,https://video.foxnews.com/v/6145036041001/
1589876024-611,https://www.foxnews.com/category/politics/foreign-policy,US raises questions over Maduro's involvement in alleged kidnap plot against him,https://www.foxnews.com/world/nicolas-maduro-kidnap-plot-questions-venezuela
1589876024-736,https://www.foxnews.com/category/politics/foreign-policy,Coronavirus hits desperate Venezuela's already broken health care system,https://www.foxnews.com/world/desperate-venezuelans-have-broken-medical-system-no-medicines-and-malnourished-bodies-as-coronavirus-hits-home
1589876024-612,https://www.foxnews.com/category/politics/foreign-policy,Ilhan Omar signs on to AIPAC-backed letter to support extending UN arms embargo on Iran,https://www.foxnews.com/politics/ilhan-omar-aipac-letter-un-arms-embargo-iran
1589876024-627,https://www.foxnews.com/category/politics/foreign-policy,Pompeo: Trump administration will use 'every tool we have' to keep Iran arms embargo in place,https://www.foxnews.com/media/trump-is-committed-to-use-every-tool-we-have-to-prevent-iran-from-getting-more-conventional-arms-pompeo
1589876024-760,https://www.foxnews.com/category/politics/foreign-policy,Tulsi Gabbard blasts 'hypocrisy' of DNC and their media partners for not letting her debate,https://www.foxnews.com/media/tulsi-gabbard-blasts-dnc-media-presidential-debate
1589876024-668,https://www.foxnews.com/category/politics/foreign-policy,Wuhan increases COVID-19 death toll by 50 percent as US investigates outbreak,https://video.foxnews.com/v/6150293653001/
1589876024-664,https://www.foxnews.com/category/politics/foreign-policy,Orthodox Easter celebrated in near-empty Jerusalem,https://www.foxnews.com/world/orthodox-christians-easter-celebrations-coronavirus
1589876024-614,https://www.foxnews.com/category/politics/foreign-policy,Daniel Hoffman: Failed incursion into Maduro's Venezuela was 'bad judgment',https://www.foxnews.com/media/hoffman-incursion-venezuela-americans-maduro
1589876024-594,https://www.foxnews.com/category/politics/foreign-policy,Keane calls China a 'predator' and policy needs to be changed accordingly,https://video.foxnews.com/v/6157037739001/
1589876024-731,https://www.foxnews.com/category/politics/foreign-policy,Pompeo: US continuing to deliver global leadership amid COVID-19,https://video.foxnews.com/v/6143491338001/
1589876024-727,https://www.foxnews.com/category/politics/foreign-policy,"Taliban, Afghan government held Skype call on prisoner releases, officials say",https://www.foxnews.com/world/taliban-afghanistan-skype-call-prisoner-releases
1589876024-768,https://www.foxnews.com/category/politics/foreign-policy,Joe Biden confronted by veteran over Iraq War support: 'Blood is on your hands!',https://www.foxnews.com/media/joe-biden-confronted-veteran-iraq-war-support
1589876024-618,https://www.foxnews.com/category/politics/foreign-policy,What to know about US legislation aimed at punishing China for human rights abuses,https://www.foxnews.com/politics/what-to-know-about-us-legislation-aimed-at-punishing-china-for-human-rights-abuses
1589876024-735,https://www.foxnews.com/category/politics/foreign-policy,State Department advises Americans to avoid all international travel amid coronavirus outbreak,https://www.foxnews.com/politics/state-department-international-travel-amid-coronavirus-outbreak
1589876024-759,https://www.foxnews.com/category/politics/foreign-policy,US troops begin Afghanistan withdrawal as part of peace deal with Taliban,https://www.foxnews.com/world/afghanistan-us-troops-withdrawl-peace-deal
1589876024-734,https://www.foxnews.com/category/politics/foreign-policy,State Department reduces passport services to only those with 'life-or-death' emergencies,https://www.foxnews.com/politics/state-department-reduces-passport-services-to-only-those-with-life-or-death-emergencies
1589876024-607,https://www.foxnews.com/category/politics/foreign-policy,China uses New Jersey mayor's claim he had coronavirus in November in propaganda war against US,https://www.foxnews.com/world/china-new-jersey-mayor-coronavirus-november
1589876024-679,https://www.foxnews.com/category/politics/foreign-policy,"Iran suspected of seizing, releasing Hong Kong-flagged tanker near Strait of Hormuz",https://www.foxnews.com/world/iran-suspected-seizing-releasing-hong-kong-flagged-tanker-strait-hormuz
1589876024-672,https://www.foxnews.com/category/politics/foreign-policy,"China may be conducting secret nuclear tests, State Department warns",https://www.foxnews.com/politics/china-small-nuclear-tests-secret-state-department
